id,source_table,source_id,district,project_name,road,builder,household,use_zoning,main_use,main_material,declare_date,selling_period,building_lands,building_permit_date,building_permit_no,first_registration_date,address_seed,address_norm,lon,lat,center_source,match_level,extra,created_at,updated_at,geom_center_wkt
388,presale_csv,歸仁區|春福天綻|綠園街|(111)南工造字第03758號,歸仁區,春福天綻,綠園街,新春建設股份有限公司,86,住宅區,住家用,鋼筋混凝土造,1120119,自售:無,武東段126地號,,(111)南工造字第03758號,,台南市歸仁區綠園街,台南市歸仁區綠園街,,,NONE,NONE,"{'builder': '新春建設股份有限公司', 'main_use': '住家用', 'household': '86', 'use_zoning': '住宅區', 'declare_date': '1120119', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(111)南工造字第03758號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
774,presale_csv,永康區|創築|?埕段|(113)南工造字第02171號,永康區,創築,?埕段,翰唐建設有限公司   法定代表人:黎偉良,15,住宅區,H2集合住宅,鋼筋混凝土造,1131115,自售:無,鹽埕段302地號,,(113)南工造字第02171號,,台南市永康區?埕段,台南市永康區?埕段,,,NONE,NONE,"{'builder': '翰唐建設有限公司   法定代表人:黎偉良', 'main_use': 'H2集合住宅', 'household': '15', 'use_zoning': '住宅區', 'declare_date': '1131115', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(113)南工造字第02171號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
830,presale_csv,永康區|勝美A Park|永運一路與平道十二路交叉口|(111)南工造字第04406號,永康區,勝美A Park,永運一路與平道十二路交叉口,勝美建設股份有限公司 負責人:曾周信 等如附表,146,住宅區,店舖，集合住宅,鋼筋混凝土構造,1140227,自售:無,平道段154地號,,(111)南工造字第04406號,,台南市永康區永運一路與平道十二路交叉口,台南市永康區永運一路與平道十二路交叉口,,,NONE,NONE,"{'builder': '勝美建設股份有限公司 負責人:曾周信 等如附表', 'main_use': '店舖，集合住宅', 'household': '146', 'use_zoning': '住宅區', 'declare_date': '1140227', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(111)南工造字第04406號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
54,presale_csv,永康區|家家富富2|永康段地號1139-5，1139-16-24|(110)南工造字地02798號,永康區,家家富富2,永康段地號1139-5，1139-16-24,東宸開發有限公司(負責人:許東豪),10,第一種住宅區,H2住宅,鋼筋混凝土,1101012,自售:1100910~1110909,永康段1139-5地號,,(110)南工造字地02798號,,台南市永康區永康段地號1139-5，1139-16-24,台南市永康區永康段地號,,,NONE,NONE,"{'builder': '東宸開發有限公司(負責人:許東豪)', 'main_use': 'H2住宅', 'household': '10', 'use_zoning': '第一種住宅區', 'declare_date': '1101012', 'main_material': '鋼筋混凝土', 'building_lands': None, 'selling_period': '自售:1100910~1110909', 'building_permit_no': '(110)南工造字地02798號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
489,presale_csv,永康區|富躍居5|和平路238巷3號和5號對面|(110)南工造字第02862號,永康區,富躍居5,和平路238巷3號和5號對面,寬鎮建設有限公司,20,住宅區,住家用,鋼筋混凝土構造,1120629,自售:1120629~1140630,東邊寮段639地號,,(110)南工造字第02862號,,台南市永康區和平路238巷3號和5號對面,台南市永康區和平路238巷3號,,,NONE,NONE,"{'builder': '寬鎮建設有限公司', 'main_use': '住家用', 'household': '20', 'use_zoning': '住宅區', 'declare_date': '1120629', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:1120629~1140630', 'building_permit_no': '(110)南工造字第02862號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
811,presale_csv,永康區|木津川|平道六路|(113)南工造字第03397號,永康區,木津川,平道六路,沅陞建設股份有限公司 甘霖建設股份有限公司,86,住宅區,G3店鋪（<500平方公尺)、H2集合住宅,鋼筋混凝土造,1140124,自售:無,平道段285地號,,(113)南工造字第03397號,,台南市永康區平道六路,台南市永康區平道六路,,,NONE,NONE,"{'builder': '沅陞建設股份有限公司 甘霖建設股份有限公司', 'main_use': 'G3店鋪（<500平方公尺)、H2集合住宅', 'household': '86', 'use_zoning': '住宅區', 'declare_date': '1140124', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(113)南工造字第03397號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
671,presale_csv,永康區|誠真映月|鹽行路|(113)南工造字第00961號,永康區,誠真映月,鹽行路,誠真開發建築有限公司,81,住宅區,店鋪、集合住宅,鋼筋混凝土造,1130618,自售:1130701~1150630,三村段785地號,,(113)南工造字第00961號,,台南市永康區鹽行路,台南市永康區鹽行路,,,NONE,NONE,"{'builder': '誠真開發建築有限公司', 'main_use': '店鋪、集合住宅', 'household': '81', 'use_zoning': '住宅區', 'declare_date': '1130618', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1130701~1150630', 'building_permit_no': '(113)南工造字第00961號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
423,presale_csv,白河區|冠辰：喜得三期|竹門里|(111)南工造字第03044號,白河區,冠辰：喜得三期,竹門里,冠辰建設有限公司,10,鄉村區乙種建築用地,住家用,鋼筋混凝土造,1120316,自售:自112年3月16日起至完銷為止,竹子門段1308地號,,(111)南工造字第03044號,,台南市白河區竹門里,台南市白河區竹門里,,,NONE,NONE,"{'builder': '冠辰建設有限公司', 'main_use': '住家用', 'household': '10', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1120316', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:自112年3月16日起至完銷為止', 'building_permit_no': '(111)南工造字第03044號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
916,presale_csv,白河區|愛上白河3|杭內樣仔林產業道路|(113)南工造字第01591號,白河區,愛上白河3,杭內樣仔林產業道路,瓏曜開發有限公司,5,鄉村區,住家用,鋼筋混凝土造,1141017,自售:無,河東段230地號,,(113)南工造字第01591號,,台南市白河區杭內樣仔林產業道路,台南市白河區杭內樣仔林產業道路,,,NONE,NONE,"{'builder': '瓏曜開發有限公司', 'main_use': '住家用', 'household': '5', 'use_zoning': '鄉村區', 'declare_date': '1141017', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(113)南工造字第01591號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
234,presale_csv,西港區|5福霖門3期--傳澄|大塭寮|(111)南工造字第01141號,西港區,5福霖門3期--傳澄,大塭寮,賦川建設有限公司,2,鄉村區,住宅用,鋼筋混凝土構造,1110611,自售:1111120~1121120,新樂段506地號,,(111)南工造字第01141號,,台南市西港區大塭寮,台南市西港區大塭寮,,,NONE,NONE,"{'builder': '賦川建設有限公司', 'main_use': '住宅用', 'household': '2', 'use_zoning': '鄉村區', 'declare_date': '1110611', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:1111120~1121120', 'building_permit_no': '(111)南工造字第01141號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
340,presale_csv,西港區|5福霖門5期--三宅滬|劉厝里|(111)南工造字第01962號,西港區,5福霖門5期--三宅滬,劉厝里,賦川建設有限公司,3,鄉村區,住家用,鋼筋混凝土構造,1111115,自售:1111201~1121201,成功段756-2地號,,(111)南工造字第01962號,,台南市西港區劉厝里,台南市西港區劉厝里,,,NONE,NONE,"{'builder': '賦川建設有限公司', 'main_use': '住家用', 'household': '3', 'use_zoning': '鄉村區', 'declare_date': '1111115', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:1111201~1121201', 'building_permit_no': '(111)南工造字第01962號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
663,presale_csv,西港區|5福霖門6期—旭潗|大塭寮126號旁|(112)南工造字第00764號,西港區,5福霖門6期—旭潗,大塭寮126號旁,賦川建設有限公司,10,鄉村區,住家用,鋼筋混凝土造,1130608,自售:1130610~1151231,新樂段637地號,,(112)南工造字第00764號,,台南市西港區大塭寮126號旁,台南市西港區大塭寮126號,,,NONE,NONE,"{'builder': '賦川建設有限公司', 'main_use': '住家用', 'household': '10', 'use_zoning': '鄉村區', 'declare_date': '1130608', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1130610~1151231', 'building_permit_no': '(112)南工造字第00764號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
414,presale_csv,西港區|双贏|?營段28地號|(112)南工造字第00442-1號,西港區,双贏,?營段28地號,東宸開發有限公司代表人:許東豪,64,鄉村區乙種建築用地,住家用,鋼筋混凝土造,1120309,自售:112/03/12~至完銷止(代銷已售3戶),營段28地號,,(112)南工造字第00442-1號,,台南市西港區?營段28地號,台南市西港區?營段28地號,,,NONE,NONE,"{'builder': '東宸開發有限公司代表人:許東豪', 'main_use': '住家用', 'household': '64', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1120309', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:112/03/12~至完銷止(代銷已售3戶)', 'building_permit_no': '(112)南工造字第00442-1號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
540,presale_csv,西港區|堡湖天下 7|慶安里|(112)南工造字第2038號,西港區,堡湖天下 7,慶安里,堡湖建設開發有限公司 代表人：李玫雀,13,住宅區,住宅,鋼筋混凝土造,1121002,自售:1121015~1141231,西港堡段215地號,,(112)南工造字第2038號,,台南市西港區慶安里,台南市西港區慶安里,,,NONE,NONE,"{'builder': '堡湖建設開發有限公司 代表人：李玫雀', 'main_use': '住宅', 'household': '13', 'use_zoning': '住宅區', 'declare_date': '1121002', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1121015~1141231', 'building_permit_no': '(112)南工造字第2038號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
860,presale_csv,西港區|夏木漱石NO.10|?營段507等32筆地號|(114)南工造字地00570號,西港區,夏木漱石NO.10,?營段507等32筆地號,益阜建設有限公司,31,鄉村區乙種建築用地,店鋪、住宅,鋼筋混凝土造,1140505,自售:無,營段507地號,,(114)南工造字地00570號,,台南市西港區?營段507等32筆地號,台南市西港區?營段507等32筆地號,,,NONE,NONE,"{'builder': '益阜建設有限公司', 'main_use': '店鋪、住宅', 'household': '31', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1140505', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(114)南工造字地00570號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
630,presale_csv,西港區|富裕人生19|溪埔寮24之6門牌旁|(112)南工造字第03004號,西港區,富裕人生19,溪埔寮24之6門牌旁,穩富建設股份有限公司,25,鄉村區乙種建築用地,住宅用,鋼筋混凝土造,1130410,自售:1130410~1140410,西埔段374-27地號,,(112)南工造字第03004號,,台南市西港區溪埔寮24之6門牌旁,台南市西港區溪埔寮24之6門牌旁,,,NONE,NONE,"{'builder': '穩富建設股份有限公司', 'main_use': '住宅用', 'household': '25', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1130410', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1130410~1140410', 'building_permit_no': '(112)南工造字第03004號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
158,presale_csv,西港區|我的家27|新寮31之1號旁|(110)南工造字第04625號,西港區,我的家27,新寮31之1號旁,玄錠興業有限公司,13,鄉村區,住家用,鋼筋混凝土造,1110225,自售:1110225~1121231,後營段141地號,,(110)南工造字第04625號,,台南市西港區新寮31之1號旁,台南市西港區新寮31之1號,,,NONE,NONE,"{'builder': '玄錠興業有限公司', 'main_use': '住家用', 'household': '13', 'use_zoning': '鄉村區', 'declare_date': '1110225', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1110225~1121231', 'building_permit_no': '(110)南工造字第04625號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
560,presale_csv,西港區|晨夏2|營西里後營68號之10|(112)南工造字第02293號,西港區,晨夏2,營西里後營68號之10,九鈿建設開發股份有限公司,7,鄉村區乙種建築用地,H2住宅,鋼筋混凝土造,1121113,自售:1121113~1141112,双營段1109-0003地號,,(112)南工造字第02293號,,台南市西港區營西里後營68號之10,台南市西港區營西里後營68號,,,NONE,NONE,"{'builder': '九鈿建設開發股份有限公司', 'main_use': 'H2住宅', 'household': '7', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1121113', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1121113~1141112', 'building_permit_no': '(112)南工造字第02293號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
612,presale_csv,西港區|為有巢西港西埔|溪埔寮|南工造字第04163號,西港區,為有巢西港西埔,溪埔寮,柏陽建設開發有限公司,36,鄉村區乙種建築用地,住宅,鋼筋混凝土造,1130306,自售:無,西埔段179地號,,南工造字第04163號,,台南市西港區溪埔寮,台南市西港區溪埔寮,,,NONE,NONE,"{'builder': '柏陽建設開發有限公司', 'main_use': '住宅', 'household': '36', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1130306', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '南工造字第04163號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
194,presale_csv,西港區|舜暉御品9大營家2|西港區後營27-8號|(110)南工造字第01391-01號,西港區,舜暉御品9大營家2,西港區後營27-8號,舜暉建築開發股份有限公司,40,鄉村區乙種建築用地,集合住宅；停車空間,鋼筋混凝土構造,1110422,自售:1110601~1121231,西港區後營27-8號,,(110)南工造字第01391-01號,,台南市西港區西港區後營27-8號,台南市西港區西港區後營27號,,,NONE,NONE,"{'builder': '舜暉建築開發股份有限公司', 'main_use': '集合住宅；停車空間', 'household': '40', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1110422', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:1110601~1121231', 'building_permit_no': '(110)南工造字第01391-01號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
862,presale_csv,西港區|誠銳美居|檨子林18號之1旁|(113)南工造字第02823號,西港區,誠銳美居,檨子林18號之1旁,誠駿建設有限公司,20,鄉村區乙種建築用地,住家用,鋼筋混凝土造,1140506,自售:1140601~自完售止,檨林段729地號,,(113)南工造字第02823號,,台南市西港區檨子林18號之1旁,台南市西港區檨子林18號,,,NONE,NONE,"{'builder': '誠駿建設有限公司', 'main_use': '住家用', 'household': '20', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1140506', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1140601~自完售止', 'building_permit_no': '(113)南工造字第02823號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
214,presale_csv,西港區|金艷富邸9|劉厝宗祠對面|（111）南工造字第00819號,西港區,金艷富邸9,劉厝宗祠對面,嬿銡建設有限公司 代表人鄭嬿雯,16,鄉村區乙種建築用地,集合住宅(H2)、停車空間,鋼筋混凝土構造,1110517,自售:1110601~1120601,成功段905地號,,（111）南工造字第00819號,,台南市西港區劉厝宗祠對面,台南市西港區劉厝宗祠對面,,,NONE,NONE,"{'builder': '嬿銡建設有限公司 代表人鄭嬿雯', 'main_use': '集合住宅(H2)、停車空間', 'household': '16', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1110517', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:1110601~1120601', 'building_permit_no': '（111）南工造字第00819號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
321,presale_csv,西港區|開喜苑|堀子頭|(111)南工造字00039號,西港區,開喜苑,堀子頭,鴻俊建設有限公司 代表人：吳玉釵,18,住宅區,門廊、住宅,鋼筋混凝土造,1111011,自售:無,港南段777地號,,(111)南工造字00039號,,台南市西港區堀子頭,台南市西港區堀子頭,,,NONE,NONE,"{'builder': '鴻俊建設有限公司 代表人：吳玉釵', 'main_use': '門廊、住宅', 'household': '18', 'use_zoning': '住宅區', 'declare_date': '1111011', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(111)南工造字00039號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
154,presale_csv,鹽水區|仙盈捷座|蔦松腳|(110)南工造字第03475號,鹽水區,仙盈捷座,蔦松腳,仙盈建設有限公司,34,特定農業區甲種建築用地,住宅,鋼筋混凝土造,1110221,自售:1110221~自完售止,岸南段933-8地號,,(110)南工造字第03475號,,台南市鹽水區蔦松腳,台南市鹽水區蔦松腳,,,NONE,NONE,"{'builder': '仙盈建設有限公司', 'main_use': '住宅', 'household': '34', 'use_zoning': '特定農業區甲種建築用地', 'declare_date': '1110221', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1110221~自完售止', 'building_permit_no': '(110)南工造字第03475號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
681,presale_csv,鹽水區|月津帝居|歡雅里尾寮|(112)南工造字第01725號,鹽水區,月津帝居,歡雅里尾寮,鉑金建設有限公司 代表人:魏榕萱,22,鄉村區乙種建築用地,住宅,R.C造,1130701,自售:1130701~1131231,歡雅段221地號,,(112)南工造字第01725號,,台南市鹽水區歡雅里尾寮,台南市鹽水區歡雅里尾寮,,,NONE,NONE,"{'builder': '鉑金建設有限公司 代表人:魏榕萱', 'main_use': '住宅', 'household': '22', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1130701', 'main_material': 'R.C造', 'building_lands': None, 'selling_period': '自售:1130701~1131231', 'building_permit_no': '(112)南工造字第01725號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
741,presale_csv,麻豆區|仁喬知見|興新街2號|(113)南工造字第02196號,麻豆區,仁喬知見,興新街2號,仁喬建設股份有限公司,19,第三種住宅區,H2集合住宅、停車空間,鋼筋混凝土造,1130926,自售:1131001~1141231,大埕段140地號,,(113)南工造字第02196號,,台南市麻豆區興新街2號,台南市麻豆區興新街2號,,,NONE,NONE,"{'builder': '仁喬建設股份有限公司', 'main_use': 'H2集合住宅、停車空間', 'household': '19', 'use_zoning': '第三種住宅區', 'declare_date': '1130926', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1131001~1141231', 'building_permit_no': '(113)南工造字第02196號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
513,presale_csv,麻豆區|傳家堡8|安東段0275-0017地號等10筆|南工造字第00438號,麻豆區,傳家堡8,安東段0275-0017地號等10筆,龍禾開發建設有限公司,9,鄉村區乙種建築用地,住家用  商業用,鋼筋混凝土,1120811,自售:無,安東段0275-0017地號,,南工造字第00438號,,台南市麻豆區安東段0275-0017地號等10筆,台南市麻豆區安東段0275-0017地號,,,NONE,NONE,"{'builder': '龍禾開發建設有限公司', 'main_use': '住家用  商業用', 'household': '9', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1120811', 'main_material': '鋼筋混凝土', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '南工造字第00438號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
91,presale_csv,麻豆區|吉億．擁恆3|南48鄉道|南工造字第01802~01809號,麻豆區,吉億．擁恆3,南48鄉道,吉億建設股份有限公司,30,住宅區,住宅區,鋼筋混凝土造,1101115,自售:無,龍泉段449-39地號,,南工造字第01802~01809號,,台南市麻豆區南48鄉道,台南市麻豆區南48鄉道,,,NONE,NONE,"{'builder': '吉億建設股份有限公司', 'main_use': '住宅區', 'household': '30', 'use_zoning': '住宅區', 'declare_date': '1101115', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '南工造字第01802~01809號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
348,presale_csv,麻豆區|吉億．擁恆5|南48鄉道|南工造字第03661~03672號,麻豆區,吉億．擁恆5,南48鄉道,吉億建設股份有限公司 負責人：陳江山,26,第三種住宅區,住家用,鋼筋混凝土造,1111122,自售:無,龍泉段757-2地號,,南工造字第03661~03672號,,台南市麻豆區南48鄉道,台南市麻豆區南48鄉道,,,NONE,NONE,"{'builder': '吉億建設股份有限公司 負責人：陳江山', 'main_use': '住家用', 'household': '26', 'use_zoning': '第三種住宅區', 'declare_date': '1111122', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '南工造字第03661~03672號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
934,presale_csv,麻豆區|常鼎家圓3|總爺庄|(114)南工造字第01166-01號,麻豆區,常鼎家圓3,總爺庄,常鼎建設股份有限公司,6,鄉村區乙種建築用地,住宅,鋼筋混凝土造,1141202,自售:1141205~售完,清水段411地號,,(114)南工造字第01166-01號,,台南市麻豆區總爺庄,台南市麻豆區總爺庄,,,NONE,NONE,"{'builder': '常鼎建設股份有限公司', 'main_use': '住宅', 'household': '6', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1141202', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1141205~售完', 'building_permit_no': '(114)南工造字第01166-01號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
10,presale_csv,麻豆區|春日朗|大山里大山腳|,麻豆區,春日朗,大山里大山腳,九鈿建設開發股份有限公司,12,住宅區,住家用,鋼筋混凝土構造,1100729,自售:1101001~1111231,大山段218地號,,,,台南市麻豆區大山里大山腳,台南市麻豆區大山里大山腳,,,NONE,NONE,"{'builder': '九鈿建設開發股份有限公司', 'main_use': '住家用', 'household': '12', 'use_zoning': '住宅區', 'declare_date': '1100729', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:1101001~1111231', 'building_permit_no': None, 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
543,presale_csv,麻豆區|春日朗2|大山里大山腳46號附近|(112)南工造字第02138號,麻豆區,春日朗2,大山里大山腳46號附近,宇新建設有限公司,4,第三種住宅區,H2住宅,鋼筋混凝土造,1121011,自售:1121011~1141010,大山段100-4地號,,(112)南工造字第02138號,,台南市麻豆區大山里大山腳46號附近,台南市麻豆區大山里大山腳46號,,,NONE,NONE,"{'builder': '宇新建設有限公司', 'main_use': 'H2住宅', 'household': '4', 'use_zoning': '第三種住宅區', 'declare_date': '1121011', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1121011~1141010', 'building_permit_no': '(112)南工造字第02138號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
538,presale_csv,麻豆區|滿築|真理段1200-0000地號|(111)南工造字第01994-01號,麻豆區,滿築,真理段1200-0000地號,宗唐建設股份有限公司,34,鄉村區乙種建築用地,住家用,鋼筋混凝土造,1121002,自售:1121005~1141004,真理段1200-0000地號,,(111)南工造字第01994-01號,,台南市麻豆區真理段1200-0000地號,台南市麻豆區真理段1200-0000地號,,,NONE,NONE,"{'builder': '宗唐建設股份有限公司', 'main_use': '住家用', 'household': '34', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1121002', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1121005~1141004', 'building_permit_no': '(111)南工造字第01994-01號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
187,presale_csv,麻豆區|綠品苑|巷口段|(110)南工造字第02340號,麻豆區,綠品苑,巷口段,和建開發股份有限公司,28,住宅區,住家用,鋼筋混凝土造,1110408,自售:1110601~1121231,巷口段900-1地號,,(110)南工造字第02340號,,台南市麻豆區巷口段,台南市麻豆區巷口段,,,NONE,NONE,"{'builder': '和建開發股份有限公司', 'main_use': '住家用', 'household': '28', 'use_zoning': '住宅區', 'declare_date': '1110408', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1110601~1121231', 'building_permit_no': '(110)南工造字第02340號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
469,presale_csv,麻豆區|綠品苑2|巷口段|(111)南工造字第03804號,麻豆區,綠品苑2,巷口段,和建開發股份有限公司,20,住宅區,住家用,鋼筋混凝土造,1120605,自售:無,巷口段897-15地號,,(111)南工造字第03804號,,台南市麻豆區巷口段,台南市麻豆區巷口段,,,NONE,NONE,"{'builder': '和建開發股份有限公司', 'main_use': '住家用', 'household': '20', 'use_zoning': '住宅區', 'declare_date': '1120605', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(111)南工造字第03804號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
58,presale_csv,麻豆區|臺邦優悅|謝厝寮|,麻豆區,臺邦優悅,謝厝寮,臺邦開發建設股份有限公司,38,鄉村區乙種建築用地,店舖、集合住宅、停車空間，住宅,鋼筋混凝土構造,1101014,自售:自110年10月16日起至全案銷售完畢,謝厝寮段1137地號,,,,台南市麻豆區謝厝寮,台南市麻豆區謝厝寮,,,NONE,NONE,"{'builder': '臺邦開發建設股份有限公司', 'main_use': '店舖、集合住宅、停車空間，住宅', 'household': '38', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1101014', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:自110年10月16日起至全案銷售完畢', 'building_permit_no': None, 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
